Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
9050782,Annen,"Annen,Drenthe,Netherlands",20759,NL,City,Active
9050783,Appelscha,"Appelscha,Friesland,Netherlands",20761,NL,City,Active
9050784,Arcen,"Arcen,Limburg,Netherlands",20764,NL,City,Active
9050785,Assendelft,"Assendelft,North Holland,Netherlands",20766,NL,City,Active
9050786,Asten,"Asten,Asten,North Brabant,Netherlands",20765,NL,City,Active
9050787,Avenhorn,"Avenhorn,North Holland,Netherlands",20766,NL,City,Active
9050788,Axel,"Axel,Zeeland,Netherlands",20769,NL,City,Active
9050789,Baak,"Baak,Gelderland,Netherlands",20762,NL,City,Active
9050790,Baarlo,"Baarlo,Limburg,Netherlands",20764,NL,City,Active
9050791,Baexem,"Baexem,Limburg,Netherlands",20764,NL,City,Active
9050792,Bakel,"Bakel,North Brabant,Netherlands",20765,NL,City,Active
9050793,Bakkeveen,"Bakkeveen,Friesland,Netherlands",20761,NL,City,Active
9050794,Balkbrug,"Balkbrug,Overijssel,Netherlands",20767,NL,City,Active
9050795,Barchem,"Barchem,Gelderland,Netherlands",20762,NL,City,Active
9050796,Bathmen,"Bathmen,Overijssel,Netherlands",20767,NL,City,Active
9050797,Bavel,"Bavel,North Brabant,Netherlands",20765,NL,City,Active
9050798,Beek,"Beek,Beek,Limburg,Netherlands",20764,NL,City,Active
9050799,Beek en Donk,"Beek en Donk,North Brabant,Netherlands",20765,NL,City,Active
9050800,Beek Gem Montferland,"Beek Gem Montferland,Gelderland,Netherlands",20762,NL,City,Active
9050801,Beek-Ubbergen,"Beek-Ubbergen,Gelderland,Netherlands",20762,NL,City,Active
9050802,Beesd,"Beesd,Gelderland,Netherlands",20762,NL,City,Active
9050803,Beesel,"Beesel,Beesel,Limburg,Netherlands",20764,NL,City,Active
9050804,Beetsterzwaag,"Beetsterzwaag,Friesland,Netherlands",20761,NL,City,Active
9050805,Belfeld,"Belfeld,Limburg,Netherlands",20764,NL,City,Active
9050806,Bellingwolde,"Bellingwolde,Groningen,Netherlands",20763,NL,City,Active
9050807,Beltrum,"Beltrum,Gelderland,Netherlands",20762,NL,City,Active
9050808,Bemmel,"Bemmel,Gelderland,Netherlands",20762,NL,City,Active
9050809,Beneden-Leeuwen,"Beneden-Leeuwen,Gelderland,Netherlands",20762,NL,City,Active
9050810,Bennebroek,"Bennebroek,North Holland,Netherlands",20766,NL,City,Active
9050811,Bennekom,"Bennekom,Gelderland,Netherlands",20762,NL,City,Active
9050812,Berg en Terblijt,"Berg en Terblijt,Limburg,Netherlands",20764,NL,City,Active
9050813,Bergeijk,"Bergeijk,Bergeijk,North Brabant,Netherlands",20765,NL,City,Active
9050814,Bergen,"Bergen,Bergen,Limburg,Netherlands",20764,NL,City,Active
9050815,Bergen op Zoom,"Bergen op Zoom,Bergen op Zoom,North Brabant,Netherlands",20765,NL,City,Active
9050816,Bergentheim,"Bergentheim,Overijssel,Netherlands",20767,NL,City,Active
9050817,Berghem,"Berghem,North Brabant,Netherlands",20765,NL,City,Active
9050818,Bergschenhoek,"Bergschenhoek,South Holland,Netherlands",20770,NL,City,Active
9050819,Berkel en Rodenrijs,"Berkel en Rodenrijs,South Holland,Netherlands",20770,NL,City,Active
9050820,Berkel-Enschot,"Berkel-Enschot,North Brabant,Netherlands",20765,NL,City,Active
9050821,Berkhout,"Berkhout,North Holland,Netherlands",20766,NL,City,Active
9050822,Berlicum,"Berlicum,North Brabant,Netherlands",20765,NL,City,Active
9050823,Berlikum,"Berlikum,Friesland,Netherlands",20761,NL,City,Active
9050824,Beusichem,"Beusichem,Gelderland,Netherlands",20762,NL,City,Active
9050825,Bleskensgraaf,"Bleskensgraaf,South Holland,Netherlands",20770,NL,City,Active
9050826,Blijham,"Blijham,Groningen,Netherlands",20763,NL,City,Active
9050827,Bocholtz,"Bocholtz,Limburg,Netherlands",20764,NL,City,Active
9050828,Boekel,"Boekel,Boekel,North Brabant,Netherlands",20765,NL,City,Active
9050829,Borger,"Borger,Drenthe,Netherlands",20759,NL,City,Active
9050830,Born,"Born,Limburg,Netherlands",20764,NL,City,Active
9050831,Bornerbroek,"Bornerbroek,Overijssel,Netherlands",20767,NL,City,Active
9050832,Botlek Rotterdam,"Botlek Rotterdam,South Holland,Netherlands",20770,NL,City,Active
9050833,Bovenkarspel,"Bovenkarspel,North Holland,Netherlands",20766,NL,City,Active
9050834,Brandwijk,"Brandwijk,South Holland,Netherlands",20770,NL,City,Active
9050835,Breezand,"Breezand,North Holland,Netherlands",20766,NL,City,Active
9050836,Breskens,"Breskens,Zeeland,Netherlands",20769,NL,City,Active
9050837,Broek in Waterland,"Broek in Waterland,North Holland,Netherlands",20766,NL,City,Active
9050838,Broek op Langedijk,"Broek op Langedijk,North Holland,Netherlands",20766,NL,City,Active
9050839,Brouwershaven,"Brouwershaven,Zeeland,Netherlands",20769,NL,City,Active
9050840,Bruinisse,"Bruinisse,Zeeland,Netherlands",20769,NL,City,Active
9050841,Buitenpost,"Buitenpost,Friesland,Netherlands",20761,NL,City,Active
9050842,Bunde,"Bunde,Limburg,Netherlands",20764,NL,City,Active
9050843,Bunschoten-Spakenburg,"Bunschoten-Spakenburg,Utrecht,Netherlands",20768,NL,City,Active
9050844,Burgh-Haamstede,"Burgh-Haamstede,Zeeland,Netherlands",20769,NL,City,Active
9050845,Cadier en Keer,"Cadier en Keer,Limburg,Netherlands",20764,NL,City,Active
9050846,Cadzand,"Cadzand,Zeeland,Netherlands",20769,NL,City,Active
9050847,Callantsoog,"Callantsoog,North Holland,Netherlands",20766,NL,City,Active
9050848,Chaam,"Chaam,North Brabant,Netherlands",20765,NL,City,Active
9050849,Cothen,"Cothen,Utrecht,Netherlands",20768,NL,City,Active
9050850,Dalen,"Dalen,Drenthe,Netherlands",20759,NL,City,Active
9050851,Damwald,"Damwald,Friesland,Netherlands",20761,NL,City,Active
9050852,De Cocksdorp,"De Cocksdorp,North Holland,Netherlands",20766,NL,City,Active
9050853,De Koog,"De Koog,North Holland,Netherlands",20766,NL,City,Active
9050854,De Lutte,"De Lutte,Overijssel,Netherlands",20767,NL,City,Active
9050855,De Rijp,"De Rijp,North Holland,Netherlands",20766,NL,City,Active
9050856,De Steeg,"De Steeg,Gelderland,Netherlands",20762,NL,City,Active
9050857,De Westereen,"De Westereen,Friesland,Netherlands",20761,NL,City,Active
9050858,De Wijk,"De Wijk,Drenthe,Netherlands",20759,NL,City,Active
9050859,Delden,"Delden,Overijssel,Netherlands",20767,NL,City,Active
9050860,Delfgauw,"Delfgauw,South Holland,Netherlands",20770,NL,City,Active
9050861,Den Burg,"Den Burg,North Holland,Netherlands",20766,NL,City,Active
9050862,Den Ham,"Den Ham,Overijssel,Netherlands",20767,NL,City,Active
9050863,Denekamp,"Denekamp,Overijssel,Netherlands",20767,NL,City,Active
9050864,Diepenheim,"Diepenheim,Overijssel,Netherlands",20767,NL,City,Active
9050865,Diepenveen,"Diepenveen,Overijssel,Netherlands",20767,NL,City,Active
9050866,Diessen,"Diessen,North Brabant,Netherlands",20765,NL,City,Active
9050867,Dinxperlo,"Dinxperlo,Gelderland,Netherlands",20762,NL,City,Active
9050868,Dirksland,"Dirksland,South Holland,Netherlands",20770,NL,City,Active
9050869,Domburg,"Domburg,Zeeland,Netherlands",20769,NL,City,Active
9050870,Doornspijk,"Doornspijk,Gelderland,Netherlands",20762,NL,City,Active
9050871,Dorst,"Dorst,North Brabant,Netherlands",20765,NL,City,Active
9050872,Drempt,"Drempt,Gelderland,Netherlands",20762,NL,City,Active
9050873,Dreumel,"Dreumel,Gelderland,Netherlands",20762,NL,City,Active
9050874,Driebergen-Rijsenburg,"Driebergen-Rijsenburg,Utrecht,Netherlands",20768,NL,City,Active
9050875,Driebruggen,"Driebruggen,South Holland,Netherlands",20770,NL,City,Active
9050876,Driel,"Driel,Gelderland,Netherlands",20762,NL,City,Active
9050877,Dronrijp,"Dronrijp,Friesland,Netherlands",20761,NL,City,Active
9050878,Duivendrecht,"Duivendrecht,North Holland,Netherlands",20766,NL,City,Active
9050879,Duizel,"Duizel,North Brabant,Netherlands",20765,NL,City,Active
9050880,Dussen,"Dussen,North Brabant,Netherlands",20765,NL,City,Active
9050881,Susteren,"Susteren,Limburg,Netherlands",20764,NL,City,Active
9050882,Eefde,"Eefde,Gelderland,Netherlands",20762,NL,City,Active
9050883,Eemnes,"Eemnes,Eemnes,Utrecht,Netherlands",20768,NL,City,Active
9050884,Egmond aan Zee,"Egmond aan Zee,North Holland,Netherlands",20766,NL,City,Active
9050885,Elim,"Elim,Drenthe,Netherlands",20759,NL,City,Active
9050886,Elsloo,"Elsloo,Limburg,Netherlands",20764,NL,City,Active
9050887,Elspeet,"Elspeet,Gelderland,Netherlands",20762,NL,City,Active
9050888,Elst,"Elst,Utrecht,Netherlands",20768,NL,City,Active
9050889,Elst,"Elst,Gelderland,Netherlands",20762,NL,City,Active
9050890,Emmer-Compascuum,"Emmer-Compascuum,Drenthe,Netherlands",20759,NL,City,Active
9050891,Emst,"Emst,Gelderland,Netherlands",20762,NL,City,Active
9050892,Ens,"Ens,Flevoland,Netherlands",20760,NL,City,Active
9050893,Enter,"Enter,Overijssel,Netherlands",20767,NL,City,Active
9050894,Erica,"Erica,Drenthe,Netherlands",20759,NL,City,Active
9050895,Etten,"Etten,Gelderland,Netherlands",20762,NL,City,Active
9050896,Europoort Rotterdam,"Europoort Rotterdam,South Holland,Netherlands",20770,NL,City,Active
9050897,Ewijk,"Ewijk,Gelderland,Netherlands",20762,NL,City,Active
9050898,Fijnaart,"Fijnaart,North Brabant,Netherlands",20765,NL,City,Active
9050899,Gaanderen,"Gaanderen,Gelderland,Netherlands",20762,NL,City,Active
9050900,Gameren,"Gameren,Gelderland,Netherlands",20762,NL,City,Active
9050901,Garderen,"Garderen,Gelderland,Netherlands",20762,NL,City,Active
9050902,Gasselte,"Gasselte,Drenthe,Netherlands",20759,NL,City,Active
9050903,Geertruidenberg,"Geertruidenberg,Geertruidenberg,North Brabant,Netherlands",20765,NL,City,Active
9050904,Geesteren,"Geesteren,Overijssel,Netherlands",20767,NL,City,Active
9050905,Geffen,"Geffen,North Brabant,Netherlands",20765,NL,City,Active
9050906,Genderen,"Genderen,North Brabant,Netherlands",20765,NL,City,Active
9050907,Gendringen,"Gendringen,Gelderland,Netherlands",20762,NL,City,Active
9050908,Gendt,"Gendt,Gelderland,Netherlands",20762,NL,City,Active
9050909,Genemuiden,"Genemuiden,Overijssel,Netherlands",20767,NL,City,Active
9050910,Gennep,"Gennep,Gennep,Limburg,Netherlands",20764,NL,City,Active
9050911,Giessenburg,"Giessenburg,South Holland,Netherlands",20770,NL,City,Active
9050912,Gieten,"Gieten,Drenthe,Netherlands",20759,NL,City,Active
9050913,Giethoorn,"Giethoorn,Overijssel,Netherlands",20767,NL,City,Active
9050914,Goor,"Goor,Overijssel,Netherlands",20767,NL,City,Active
9050915,Gorssel,"Gorssel,Gelderland,Netherlands",20762,NL,City,Active
9050916,Gramsbergen,"Gramsbergen,Overijssel,Netherlands",20767,NL,City,Active
9050917,Grathem,"Grathem,Limburg,Netherlands",20764,NL,City,Active
9050918,Grijpskerk,"Grijpskerk,Groningen,Netherlands",20763,NL,City,Active
9050919,Groede,"Groede,Zeeland,Netherlands",20769,NL,City,Active
9050920,Groesbeek,"Groesbeek,Groesbeek,Gelderland,Netherlands",20762,NL,City,Active
9050921,Gronsveld,"Gronsveld,Limburg,Netherlands",20764,NL,City,Active
9050922,Groot-Ammers,"Groot-Ammers,South Holland,Netherlands",20770,NL,City,Active
9050923,Grootegast,"Grootegast,Grootegast,Groningen,Netherlands",20763,NL,City,Active
9050924,Gulpen,"Gulpen,Limburg,Netherlands",20764,NL,City,Active
9050925,Haaften,"Haaften,Gelderland,Netherlands",20762,NL,City,Active
9050926,Haaren,"Haaren,Haaren,North Brabant,Netherlands",20765,NL,City,Active
9050927,Haarle,"Haarle,Overijssel,Netherlands",20767,NL,City,Active
9050928,Haastrecht,"Haastrecht,South Holland,Netherlands",20770,NL,City,Active
9050929,Haelen,"Haelen,Limburg,Netherlands",20764,NL,City,Active
9050930,Halle,"Halle,Gelderland,Netherlands",20762,NL,City,Active
9050931,Hallum,"Hallum,Friesland,Netherlands",20761,NL,City,Active
9050932,Hank,"Hank,North Brabant,Netherlands",20765,NL,City,Active
9050933,Haps,"Haps,North Brabant,Netherlands",20765,NL,City,Active
9050934,Hardinxveld-Giessendam,"Hardinxveld-Giessendam,Hardinxveld-Giessendam,South Holland,Netherlands",20770,NL,City,Active
9050935,Harkema,"Harkema,Friesland,Netherlands",20761,NL,City,Active
9050936,Harkstede,"Harkstede,Groningen,Netherlands",20763,NL,City,Active
9050937,Harskamp,"Harskamp,Gelderland,Netherlands",20762,NL,City,Active
9050938,Hasselt,"Hasselt,Overijssel,Netherlands",20767,NL,City,Active
9050939,Haulerwijk,"Haulerwijk,Friesland,Netherlands",20761,NL,City,Active
9050940,Havelte,"Havelte,Drenthe,Netherlands",20759,NL,City,Active
9050941,Hazerswoude-Dorp,"Hazerswoude-Dorp,South Holland,Netherlands",20770,NL,City,Active
9050942,Hedel,"Hedel,Gelderland,Netherlands",20762,NL,City,Active
9050943,Heenvliet,"Heenvliet,South Holland,Netherlands",20770,NL,City,Active
9050944,Heerde,"Heerde,Heerde,Gelderland,Netherlands",20762,NL,City,Active
9050945,Heerjansdam,"Heerjansdam,South Holland,Netherlands",20770,NL,City,Active
9050946,Heeswijk-Dinther,"Heeswijk-Dinther,North Brabant,Netherlands",20765,NL,City,Active
9050947,Heeten,"Heeten,Overijssel,Netherlands",20767,NL,City,Active
9050948,Heeze,"Heeze,North Brabant,Netherlands",20765,NL,City,Active
9050949,Heijen,"Heijen,Limburg,Netherlands",20764,NL,City,Active
9050950,Heino,"Heino,Overijssel,Netherlands",20767,NL,City,Active
9050951,Helden,"Helden,Limburg,Netherlands",20764,NL,City,Active
9050952,Hellendoorn,"Hellendoorn,Hellendoorn,Overijssel,Netherlands",20767,NL,City,Active
9050953,Hengelo,"Hengelo,Gelderland,Netherlands",20762,NL,City,Active
9050954,Hengevelde,"Hengevelde,Overijssel,Netherlands",20767,NL,City,Active
9050955,Herveld,"Herveld,Gelderland,Netherlands",20762,NL,City,Active
9050956,Herwijnen,"Herwijnen,Gelderland,Netherlands",20762,NL,City,Active
9050957,Heusden,"Heusden,Heusden,North Brabant,Netherlands",20765,NL,City,Active
9050958,Hilvarenbeek,"Hilvarenbeek,Hilvarenbeek,North Brabant,Netherlands",20765,NL,City,Active
9050959,Hippolytushoef,"Hippolytushoef,North Holland,Netherlands",20766,NL,City,Active
9050960,Hoek,"Hoek,Zeeland,Netherlands",20769,NL,City,Active
9050961,Hoenderloo,"Hoenderloo,Gelderland,Netherlands",20762,NL,City,Active
9050962,Hollandscheveld,"Hollandscheveld,Drenthe,Netherlands",20759,NL,City,Active
9050963,Sappemeer,"Sappemeer,Groningen,Netherlands",20763,NL,City,Active
9050964,Hoogvliet Rotterdam,"Hoogvliet Rotterdam,South Holland,Netherlands",20770,NL,City,Active
9050965,Hoogwoud,"Hoogwoud,North Holland,Netherlands",20766,NL,City,Active
9050966,Horn,"Horn,Limburg,Netherlands",20764,NL,City,Active
9050967,Horssen,"Horssen,Gelderland,Netherlands",20762,NL,City,Active
9050968,Hulsberg,"Hulsberg,Limburg,Netherlands",20764,NL,City,Active
9050969,Hulshorst,"Hulshorst,Gelderland,Netherlands",20762,NL,City,Active
9050970,Hulst,"Hulst,Hulst,Zeeland,Netherlands",20769,NL,City,Active
9050971,Hurdegaryp,"Hurdegaryp,Friesland,Netherlands",20761,NL,City,Active
9050972,IJsselmuiden,"IJsselmuiden,Overijssel,Netherlands",20767,NL,City,Active
9050973,Jubbega,"Jubbega,Friesland,Netherlands",20761,NL,City,Active
9050974,Julianadorp,"Julianadorp,North Holland,Netherlands",20766,NL,City,Active
9050975,Kamerik,"Kamerik,Utrecht,Netherlands",20768,NL,City,Active
9050976,Katwijk aan Zee,"Katwijk aan Zee,South Holland,Netherlands",20770,NL,City,Active
9050977,Kerkdriel,"Kerkdriel,Gelderland,Netherlands",20762,NL,City,Active
9050978,Kessel,"Kessel,Limburg,Netherlands",20764,NL,City,Active
9050979,Kesteren,"Kesteren,Gelderland,Netherlands",20762,NL,City,Active
9050980,Klaaswaal,"Klaaswaal,South Holland,Netherlands",20770,NL,City,Active
9050981,Klazienaveen,"Klazienaveen,Drenthe,Netherlands",20759,NL,City,Active
9050982,Kloosterzande,"Kloosterzande,Zeeland,Netherlands",20769,NL,City,Active
9050983,Kockengen,"Kockengen,Utrecht,Netherlands",20768,NL,City,Active
9050984,Koekange,"Koekange,Drenthe,Netherlands",20759,NL,City,Active
9050985,Kollum,"Kollum,Friesland,Netherlands",20761,NL,City,Active
9050986,Kollumerzwaag,"Kollumerzwaag,Friesland,Netherlands",20761,NL,City,Active
9050987,Kootwijkerbroek,"Kootwijkerbroek,Gelderland,Netherlands",20762,NL,City,Active
9050988,Kortenhoef,"Kortenhoef,North Holland,Netherlands",20766,NL,City,Active
9050989,Koudekerk aan den Rijn,"Koudekerk aan den Rijn,South Holland,Netherlands",20770,NL,City,Active
9050990,Krabbendijke,"Krabbendijke,Zeeland,Netherlands",20769,NL,City,Active
9050991,Krimpen aan de Lek,"Krimpen aan de Lek,South Holland,Netherlands",20770,NL,City,Active
9050992,Kudelstaart,"Kudelstaart,North Holland,Netherlands",20766,NL,City,Active
9050993,Lage Zwaluwe,"Lage Zwaluwe,North Brabant,Netherlands",20765,NL,City,Active
9050994,Langenboom,"Langenboom,North Brabant,Netherlands",20765,NL,City,Active
9050995,Laren,"Laren,Gelderland,Netherlands",20762,NL,City,Active
9050996,Leende,"Leende,North Brabant,Netherlands",20765,NL,City,Active
9050997,Leerdam,"Leerdam,Leerdam,South Holland,Netherlands",20770,NL,City,Active
9050998,Leimuiden,"Leimuiden,South Holland,Netherlands",20770,NL,City,Active
9050999,Lemelerveld,"Lemelerveld,Overijssel,Netherlands",20767,NL,City,Active
9051001,Lettele,"Lettele,Overijssel,Netherlands",20767,NL,City,Active
9051002,Lexmond,"Lexmond,South Holland,Netherlands",20770,NL,City,Active
9051003,Liempde,"Liempde,North Brabant,Netherlands",20765,NL,City,Active
9051004,Lienden,"Lienden,Gelderland,Netherlands",20762,NL,City,Active
9051005,Lieren,"Lieren,Gelderland,Netherlands",20762,NL,City,Active
9051006,Lieshout,"Lieshout,North Brabant,Netherlands",20765,NL,City,Active
9051007,Liessel,"Liessel,North Brabant,Netherlands",20765,NL,City,Active
9051008,Lijnden,"Lijnden,North Holland,Netherlands",20766,NL,City,Active
9051009,Linschoten,"Linschoten,Utrecht,Netherlands",20768,NL,City,Active
9051010,Lith,"Lith,Lith,North Brabant,Netherlands",20765,NL,City,Active
9051011,Lobith,"Lobith,Gelderland,Netherlands",20762,NL,City,Active
9051012,Loenen aan de Vecht,"Loenen aan de Vecht,Utrecht,Netherlands",20768,NL,City,Active
9051013,Loon op Zand,"Loon op Zand,Loon op Zand,North Brabant,Netherlands",20765,NL,City,Active
9051014,Loosdrecht,"Loosdrecht,North Holland,Netherlands",20766,NL,City,Active
9051015,Loppersum,"Loppersum,Loppersum,Groningen,Netherlands",20763,NL,City,Active
9051016,Lottum,"Lottum,Limburg,Netherlands",20764,NL,City,Active
9051017,Luttenberg,"Luttenberg,Overijssel,Netherlands",20767,NL,City,Active
9051018,Luyksgestel,"Luyksgestel,North Brabant,Netherlands",20765,NL,City,Active
9051019,Maarheeze,"Maarheeze,North Brabant,Netherlands",20765,NL,City,Active
9051020,Maarn,"Maarn,Utrecht,Netherlands",20768,NL,City,Active
9051021,Maartensdijk,"Maartensdijk,Utrecht,Netherlands",20768,NL,City,Active
9051022,Maasbracht,"Maasbracht,Limburg,Netherlands",20764,NL,City,Active
9051023,Maasbree,"Maasbree,Limburg,Netherlands",20764,NL,City,Active
9051024,Maasdam,"Maasdam,South Holland,Netherlands",20770,NL,City,Active
9051025,Maasvlakte Rotterdam,"Maasvlakte Rotterdam,South Holland,Netherlands",20770,NL,City,Active
9051026,Made,"Made,North Brabant,Netherlands",20765,NL,City,Active
9051027,Margraten,"Margraten,Margraten,Limburg,Netherlands",20764,NL,City,Active
9051028,Markelo,"Markelo,Overijssel,Netherlands",20767,NL,City,Active
9051029,Marum,"Marum,Marum,Groningen,Netherlands",20763,NL,City,Active
9051030,Maurik,"Maurik,Gelderland,Netherlands",20762,NL,City,Active
9051031,Meerkerk,"Meerkerk,South Holland,Netherlands",20770,NL,City,Active
9051032,Meerlo,"Meerlo,Limburg,Netherlands",20764,NL,City,Active
9051033,Meerssen,"Meerssen,Meerssen,Limburg,Netherlands",20764,NL,City,Active
9051034,Meijel,"Meijel,Limburg,Netherlands",20764,NL,City,Active
9051035,Melick,"Melick,Limburg,Netherlands",20764,NL,City,Active
9051036,Menaldum,"Menaldum,Friesland,Netherlands",20761,NL,City,Active
9051037,Middelstum,"Middelstum,Groningen,Netherlands",20763,NL,City,Active
9051038,Middenbeemster,"Middenbeemster,North Holland,Netherlands",20766,NL,City,Active
9051039,Middenmeer,"Middenmeer,North Holland,Netherlands",20766,NL,City,Active
9051040,Midwolda,"Midwolda,Groningen,Netherlands",20763,NL,City,Active
9051041,Mijnsheerenland,"Mijnsheerenland,South Holland,Netherlands",20770,NL,City,Active
9051042,Millingen aan de Rijn,"Millingen aan de Rijn,Gelderland,Netherlands",20762,NL,City,Active
9051043,Milsbeek,"Milsbeek,Limburg,Netherlands",20764,NL,City,Active
9051044,Moergestel,"Moergestel,North Brabant,Netherlands",20765,NL,City,Active
9051045,Molenhoek,"Molenhoek,Limburg,Netherlands",20764,NL,City,Active
9051046,Montfort,"Montfort,Limburg,Netherlands",20764,NL,City,Active
9051047,Mook,"Mook,Limburg,Netherlands",20764,NL,City,Active
9051048,Muiden,"Muiden,North Holland,Netherlands",20766,NL,City,Active
9051049,Muntendam,"Muntendam,Groningen,Netherlands",20763,NL,City,Active
9051050,Musselkanaal,"Musselkanaal,Groningen,Netherlands",20763,NL,City,Active
9051051,Nagele,"Nagele,Flevoland,Netherlands",20760,NL,City,Active
9051052,Nederhemert,"Nederhemert,Gelderland,Netherlands",20762,NL,City,Active
9051053,Nederhorst den Berg,"Nederhorst den Berg,North Holland,Netherlands",20766,NL,City,Active
9051054,Neede,"Neede,Gelderland,Netherlands",20762,NL,City,Active
9051055,Neer,"Neer,Limburg,Netherlands",20764,NL,City,Active
9051056,Nieuw Amsterdam,"Nieuw Amsterdam,Drenthe,Netherlands",20759,NL,City,Active
9051057,Nieuw-Weerdinge,"Nieuw-Weerdinge,Drenthe,Netherlands",20759,NL,City,Active
9051058,Nieuwe Niedorp,"Nieuwe Niedorp,North Holland,Netherlands",20766,NL,City,Active
9051059,Nieuwe Pekela,"Nieuwe Pekela,Groningen,Netherlands",20763,NL,City,Active
9051060,Nieuwkoop,"Nieuwkoop,Nieuwkoop,South Holland,Netherlands",20770,NL,City,Active
9051061,Nieuwleusen,"Nieuwleusen,Overijssel,Netherlands",20767,NL,City,Active
9051062,Nieuwveen,"Nieuwveen,South Holland,Netherlands",20770,NL,City,Active
9051063,Nijeveen,"Nijeveen,Drenthe,Netherlands",20759,NL,City,Active
9051064,Nistelrode,"Nistelrode,North Brabant,Netherlands",20765,NL,City,Active
9051065,Noordeloos,"Noordeloos,South Holland,Netherlands",20770,NL,City,Active
9051066,Noordwijk,"Noordwijk,Noordwijk,South Holland,Netherlands",20770,NL,City,Active
9051067,Noordwolde,"Noordwolde,Friesland,Netherlands",20761,NL,City,Active
9051068,Nootdorp,"Nootdorp,South Holland,Netherlands",20770,NL,City,Active
9051069,Norg,"Norg,Drenthe,Netherlands",20759,NL,City,Active
9051070,Nuland,"Nuland,North Brabant,Netherlands",20765,NL,City,Active
9051071,Numansdorp,"Numansdorp,South Holland,Netherlands",20770,NL,City,Active
9051072,Nuth,"Nuth,Nuth,Limburg,Netherlands",20764,NL,City,Active
9051073,Obdam,"Obdam,North Holland,Netherlands",20766,NL,City,Active
9051074,Ochten,"Ochten,Gelderland,Netherlands",20762,NL,City,Active
9051075,Oirsbeek,"Oirsbeek,Limburg,Netherlands",20764,NL,City,Active
9051076,Oldebroek,"Oldebroek,Oldebroek,Gelderland,Netherlands",20762,NL,City,Active
9051077,Oldemarkt,"Oldemarkt,Overijssel,Netherlands",20767,NL,City,Active
9051078,Olst,"Olst,Overijssel,Netherlands",20767,NL,City,Active
9051079,Onstwedde,"Onstwedde,Groningen,Netherlands",20763,NL,City,Active
9051080,Ooij,"Ooij,Gelderland,Netherlands",20762,NL,City,Active
9051081,Ooltgensplaat,"Ooltgensplaat,South Holland,Netherlands",20770,NL,City,Active
9051082,"Oost-, West- en Middelbeers","Oost-, West- en Middelbeers,North Brabant,Netherlands",20765,NL,City,Active
9051083,Oostburg,"Oostburg,Zeeland,Netherlands",20769,NL,City,Active
9051084,Oosterwolde,"Oosterwolde,Friesland,Netherlands",20761,NL,City,Active
9051085,Oostrum,"Oostrum,Limburg,Netherlands",20764,NL,City,Active
9051086,Oostvoorne,"Oostvoorne,South Holland,Netherlands",20770,NL,City,Active
9051087,Ootmarsum,"Ootmarsum,Overijssel,Netherlands",20767,NL,City,Active
9051088,Opende,"Opende,Groningen,Netherlands",20763,NL,City,Active
9051089,Ophemert,"Ophemert,Gelderland,Netherlands",20762,NL,City,Active
9051090,Opheusden,"Opheusden,Gelderland,Netherlands",20762,NL,City,Active
9051091,Oploo,"Oploo,North Brabant,Netherlands",20765,NL,City,Active
9051092,Ospel,"Ospel,Limburg,Netherlands",20764,NL,City,Active
9051093,Ossendrecht,"Ossendrecht,North Brabant,Netherlands",20765,NL,City,Active
9051094,Otterlo,"Otterlo,Gelderland,Netherlands",20762,NL,City,Active
9051095,Oud Gastel,"Oud Gastel,North Brabant,Netherlands",20765,NL,City,Active
9051096,Ouddorp,"Ouddorp,South Holland,Netherlands",20770,NL,City,Active
9051097,Oude-Tonge,"Oude-Tonge,South Holland,Netherlands",20770,NL,City,Active
9051098,Ouderkerk aan de Amstel,"Ouderkerk aan de Amstel,North Holland,Netherlands",20766,NL,City,Active
9051099,Ouderkerk aan den IJssel,"Ouderkerk aan den IJssel,South Holland,Netherlands",20770,NL,City,Active
9051100,Overasselt,"Overasselt,Gelderland,Netherlands",20762,NL,City,Active
9051101,Overberg,"Overberg,Utrecht,Netherlands",20768,NL,City,Active
9051102,Overdinkel,"Overdinkel,Overijssel,Netherlands",20767,NL,City,Active
9051103,Overloon,"Overloon,North Brabant,Netherlands",20765,NL,City,Active
9051104,Pannerden,"Pannerden,Gelderland,Netherlands",20762,NL,City,Active
9051105,Peize,"Peize,Drenthe,Netherlands",20759,NL,City,Active
9051106,Poortugaal,"Poortugaal,South Holland,Netherlands",20770,NL,City,Active
9051107,Posterholt,"Posterholt,Limburg,Netherlands",20764,NL,City,Active
9051108,Puttershoek,"Puttershoek,South Holland,Netherlands",20770,NL,City,Active
9051109,Ravenstein,"Ravenstein,North Brabant,Netherlands",20765,NL,City,Active
9051110,Renesse,"Renesse,Zeeland,Netherlands",20769,NL,City,Active
9051111,Renswoude,"Renswoude,Renswoude,Utrecht,Netherlands",20768,NL,City,Active
9051112,Reusel,"Reusel,North Brabant,Netherlands",20765,NL,City,Active
9051113,Rhoon,"Rhoon,South Holland,Netherlands",20770,NL,City,Active
9051114,Riethoven,"Riethoven,North Brabant,Netherlands",20765,NL,City,Active
9051115,Rijkevoort,"Rijkevoort,North Brabant,Netherlands",20765,NL,City,Active
9051116,Rijsbergen,"Rijsbergen,North Brabant,Netherlands",20765,NL,City,Active
9051117,Rijsenhout,"Rijsenhout,North Holland,Netherlands",20766,NL,City,Active
